Lake_Year,Lake,Year,Item #,Identity,Group,Length,Sex,Weight,Well_ID,d13C,C ug,d15N,N ug,Identity_old
Pine_2009,Pine,2009,PNE20,Procambarus clarkii,Crayfish,40.6,M,0.89900000000000002,C11,-23.69097318978122,405.01284685797356,8.031187115005437,126.78447217765869,Procambarus clarkii
Pine_2009,Pine,2009,PNE21,Procambarus clarkii,Crayfish,36.2,F,0.93600000000000005,C12,-24.615193772013274,422.24111862158793,7.878650860978501,135.15532969964866,Procambarus clarkii
Pine_2009,Pine,2009,PNE22,Procambarus clarkii,Crayfish,42.4,M,0.85599999999999998,D1,-26.707972150329223,382.07609854183,6.9421439922049935,117.71239440386049,Procambarus clarkii
Pine_2009,Pine,2009,PNE23,Procambarus clarkii,Crayfish,39.8,F,1.119,D2,-22.615662927103266,503.8945919756479,7.860639980283177,161.84942223792885,Procambarus clarkii
Pine_2009,Pine,2009,PNE24,Procambarus clarkii,Crayfish,38,M,0.874,D3,-25.68327038247507,390.6727879949362,6.7145251818761205,127.43020360059934,Procambarus clarkii
Pine_2009,Pine,2009,PNE25,Procambarus clarkii,Crayfish,23.7,F,0.88100000000000001,D4,-24.649556692419605,398.3189149051111,7.536399031366382,125.49209967884511,Procambarus clarkii
Pine_2009,Pine,2009,PNE26,Procambarus clarkii,Crayfish,52.8,M,0.91100000000000003,D5,-21.813733137197488,404.0563668129098,8.161199282673945,128.72075679354842,Procambarus clarkii
Pine_2009,Pine,2009,PNE27,Procambarus clarkii,Crayfish,40.1,M,0.83199999999999996,D6,-21.86610308582897,368.71442128347314,8.237129789528087,118.36237087381835,Procambarus clarkii
Pine_2009,Pine,2009,PNE28,Procambarus clarkii,Crayfish,50.4,F,0.82599999999999996,D7,-20.533652326749813,374.4392219798161,8.346903992885835,117.06211471625856,Procambarus clarkii
Pine_2009,Pine,2009,PNE29,Procambarus clarkii,Crayfish,44.8,M,0.85399999999999998,D8,-25.446435176420774,380.1664712977311,7.570602450936255,117.71239440386049,Procambarus clarkii
Pine_2009,Pine,2009,PNE30,Procambarus clarkii,Crayfish,48.3,F,0.878,D9,-26.435262346848788,395.45110718430135,8.18497529771662,121.60770495894633,Procambarus clarkii
Pine_2009,Pine,2009,PNE31,Procambarus clarkii,Crayfish,45.1,M,1.008,D10,-24.585206378170568,447.16530593400927,9.242711115629428,144.1127912039827,Procambarus clarkii
Pine_2009,Pine,2009,PNE72,Procambarus clarkii,Crayfish,43.5,M,1.0129999999999999,D11,-24.573712540484035,443.327822818553,7.739852562906644,137.72066876805437,Procambarus clarkii
Pine_2009,Pine,2009,PNE73,Procambarus clarkii,Crayfish,45.3,M,0.81799999999999995,D12,-23.971159669476442,362.9920692087022,7.947972103818926,114.45796378940994,Procambarus clarkii
Pine_2009,Pine,2009,PNE74,Procambarus clarkii,Crayfish,52.7,M,1.1120000000000001,E1,-27.253855659654747,501.9676883460129,8.611945239385557,156.17428737130112,Procambarus clarkii
Pine_2009,Pine,2009,PNE75,Procambarus clarkii,Crayfish,43.6,F,1.08,E2,-22.618424829741535,470.2130584280865,8.505472290468017,146.02451519070155,Procambarus clarkii
Pine_2009,Pine,2009,PNE76,Procambarus clarkii,Crayfish,43.2,F,0.95799999999999996,E3,-25.379646574033018,432.7803556754841,7.704137009908537,140.28115635415472,Procambarus clarkii
Pine_2009,Pine,2009,PNE35,Lepomis gibbosus,Fish,63,NA,1.1739999999999999,F2,-24.703390884339942,536.6935802461688,11.292848241921872,166.87336776402233,Lepomis gibbosus
Pine_2009,Pine,2009,PNE36,Lepomis gibbosus,Fish,67,NA,0.87,F3,-23.777404793283495,373.48491848726087,10.521171731382,109.88902578812763,Lepomis gibbosus
Pine_2009,Pine,2009,PNE37,Lepomis gibbosus,Fish,72,NA,0.91,F4,-24.59075111646206,415.53861649322334,10.965954235522117,124.19851430945516,Lepomis gibbosus
Pine_2009,Pine,2009,PNE38,Lepomis gibbosus,Fish,80,NA,0.86199999999999999,F5,-25.41358893307682,398.3189149051111,10.33405332511832,123.55126679829411,Lepomis gibbosus
Pine_2009,Pine,2009,PNE39,Lepomis gibbosus,Fish,89,NA,1.0009999999999999,F6,-24.476194384693954,462.52612115837707,10.967655169612742,143.47494343978826,Lepomis gibbosus
Pine_2009,Pine,2009,PNE40,Lepomis gibbosus,Fish,91,NA,0.96499999999999997,F7,-25.331886201490917,449.0844555953328,10.105370604081994,138.3612454910456,Lepomis gibbosus
Pine_2009,Pine,2009,PNE41,Lepomis gibbosus,Fish,110,NA,0.94699999999999995,F8,-27.606166515089793,437.5736386633452,11.75176689271894,137.07978882741904,Lepomis gibbosus
Pine_2009,Pine,2009,PNE42,Lepomis gibbosus,Fish,113,NA,0.88,F9,-26.29656462610921,372.5306830119716,10.576438265079103,115.76064568812244,Lepomis gibbosus
Pine_2009,Pine,2009,PNE43,Lepomis gibbosus,Fish,116,NA,0.80400000000000005,F10,-23.79606184058439,406.92601099989866,10.881950733030232,126.13843753707393,Lepomis gibbosus
Pine_2009,Pine,2009,PNE44,Lepomis gibbosus,Fish,120,NA,0.95699999999999996,F11,-24.097894468878614,442.3686220828536,11.265387038817927,140.9205202065696,Lepomis gibbosus
Pine_2009,Pine,2009,PNE45,Lepomis gibbosus,Fish,128,NA,1.004,F12,-24.96745126800589,461.5655600773599,11.218981293422232,146.02451519070155,Lepomis gibbosus
Pine_2009,Pine,2009,PNE46,Lepomis gibbosus,Fish,136,NA,0.94099999999999995,G1,-23.336654466133684,431.8219031297095,10.526938023682055,137.72066876805437,Lepomis gibbosus
Pine_2009,Pine,2009,PNE47,Micropterus salmoides,Fish,41,NA,0.98599999999999999,G2,-23.36442029117318,443.327822818553,10.065196986832785,140.9205202065696,Micropterus salmoides
Pine_2009,Pine,2009,PNE48,Micropterus salmoides,Fish,44,NA,0.85,G3,-24.597472658564513,378.2571161226959,10.600315093629288,117.06211471625856,Micropterus salmoides
Pine_2009,Pine,2009,PNE49,Micropterus salmoides,Fish,53,NA,0.85699999999999998,G4,-23.874628982703364,386.8513569542301,10.259646872957916,121.60770495894633,Micropterus salmoides
Pine_2009,Pine,2009,PNE50,Micropterus salmoides,Fish,58,NA,0.96099999999999997,G5,-22.779207685217294,434.6974648188309,10.03215949692268,137.72066876805437,Micropterus salmoides
Pine_2009,Pine,2009,PNE51,Micropterus salmoides,Fish,64,NA,0.88100000000000001,G6,-25.79545831970264,415.53861649322334,11.5326755382894,128.07563180589594,Micropterus salmoides
Pine_2009,Pine,2009,PNE52,Micropterus salmoides,Fish,72,NA,1.024,G7,-25.80773945172931,474.05815947732265,11.372463884617725,149.20465748235128,Micropterus salmoides
Pine_2009,Pine,2009,PNE53,Micropterus salmoides,Fish,65,NA,0.82799999999999996,G8,-27.461183521693055,381.1212509111476,10.966427779727246,119.66141416080178,Micropterus salmoides
Pine_2009,Pine,2009,PNE54,Micropterus salmoides,Fish,66,NA,1.3260000000000001,G9,-25.96289461195127,609.3223102407637,11.031259701917932,191.08720323292428,Micropterus salmoides
Pine_2009,Pine,2009,PNE55,Micropterus salmoides,Fish,66,NA,0.878,G10,-26.34644440588143,399.27498684657957,10.744821259712415,126.13843753707393,Micropterus salmoides
Pine_2009,Pine,2009,PNE56,Micropterus salmoides,Fish,64,NA,0.92300000000000004,G11,-28.23342221009959,419.36820960583634,10.892844781599123,130.01009711592116,Micropterus salmoides
Pine_2009,Pine,2009,PNE57,Micropterus salmoides,Fish,97,NA,0.95899999999999996,G12,-27.844536433548626,447.16530593400927,11.876665900416747,131.29822456771754,Micropterus salmoides
Pine_2009,Pine,2009,PNE58,Micropterus salmoides,Fish,134,NA,0.89600000000000002,H1,-26.626350380231877,358.2253129545384,11.875260982560816,111.84896138025599,Micropterus salmoides
Pine_2009,Pine,2009,PNE63,Oncorhynchus mykiss,Fish,261,NA,0.876,H6,-30.467648522741708,455.8036219538406,11.253202642376074,104.64918929944561,Oncorhynchus mykiss
Pine_2009,Pine,2009,PNE64,Oncorhynchus mykiss,Fish,232,NA,0.95699999999999996,H7,-29.311128779083273,474.05815947732265,11.833533394762597,128.72075679354842,Oncorhynchus mykiss
Pine_2009,Pine,2009,PNE59,Perca flavescens,Fish,205,NA,0.93600000000000005,H2,-26.45748599973033,431.8219031297095,11.285169448659643,137.07978882741904,Perca flavescens
Pine_2009,Pine,2009,PNE60,Perca flavescens,Fish,217,NA,0.85699999999999998,H3,-26.117174291359017,401.187334781314,10.956031872407063,126.78447217765869,Perca flavescens
Pine_2009,Pine,2009,PNE61,Perca flavescens,Fish,211,NA,0.93500000000000005,H4,-26.418796666394076,431.8219031297095,11.017406536574423,137.72066876805437,Perca flavescens
Pine_2009,Pine,2009,PNE62,Perca flavescens,Fish,214,NA,0.873,H5,-25.955829598807995,406.92601099989866,11.307587189106258,128.72075679354842,Perca flavescens
Pine_2009,Pine,2009,PNE15 A,Bellayma chinesis,Gastropod,NA,NA,0.91800000000000004,C2,-21.519260248738934,327.75833914929757,4.532415350349171,70.78904073857173,Bellayma chinesis
Pine_2009,Pine,2009,PNE15 B,Bellayma chinesis,Gastropod,NA,NA,0.83899999999999997,C3,-21.921749095425028,278.3980564244866,3.7828406881266923,60.27430332408455,Bellayma chinesis
Pine_2009,Pine,2009,PNE15 C,Bellayma chinesis,Gastropod,NA,NA,1.052,C4,-21.438371923813303,348.6969017411527,4.192491618099013,63.85489428408895,Bellayma chinesis
Pine_2009,Pine,2009,PNE15 D,Bellayma chinesis,Gastropod,NA,NA,0.78500000000000003,C5,-20.4369780934904,335.36855294308236,6.689920752160821,90.80228874403137,Bellayma chinesis
Pine_2009,Pine,2009,PNE16 A,Physidae,Gastropod,NA,NA,0.86399999999999999,C6,-25.106711649631638,331.5629019080628,4.7828767247796025,64.73185164039691,Physidae
Pine_2009,Pine,2009,PNE16 B,Physidae,Gastropod,NA,NA,0.91,C7,-26.793534047693374,410.7531554909396,5.590758231784409,94.11129853441722,Physidae
Pine_2009,Pine,2009,PNE5 A,Detritus,Terrestrial plant,NA,NA,1.9630000000000001,A8,-30.306042792543526,907.115487564223,3.8603644440278204,36.42662342843311,Detritus
Pine_2009,Pine,2009,PNE5 B,Detritus,Terrestrial plant,NA,NA,2.06,A9,-28.546904978224546,1027.060379295223,5.083535754348566,60.711457183284594,Detritus
Pine_2009,Pine,2009,PNE5 C,Detritus,Terrestrial plant,NA,NA,2.3849999999999998,A10,-31.978618656087807,1065.2757913581195,3.618141091814106,39.0463837156624,Detritus
Pine_2009,Pine,2009,PNE5 D,Detritus,Terrestrial plant,NA,NA,2.1349999999999998,A11,-30.02299028117222,985.9757776028196,4.712573534790623,63.932708661011375,Detritus
Pine_2011,Pine,2011,PL 25,Pacifastacus leniusculus,Crayfish,47.9,NA,1.01,B9,-25.446998692941747,448.85357792891466,10.169494053622257,135.21883796434415,Pacifastacus leniusculus
Pine_2011,Pine,2011,PL 22,Pacifastacus leniusculus,Crayfish,55.3,NA,0.91,B10,-27.258022136295306,403.6230248093199,10.338766951908413,125.2852083384944,Pacifastacus leniusculus
Pine_2011,Pine,2011,PL 27,Pacifastacus leniusculus,Crayfish,30.4,NA,1.2,B11,-21.510886618877997,446.885139923832,8.324318147032086,142.30619816954479,Pacifastacus leniusculus
Pine_2011,Pine,2011,PL 24,Pacifastacus leniusculus,Crayfish,43,NA,1.03,B12,-23.84414373440592,462.63746051755453,9.791868148377327,148.32515401810238,Pacifastacus leniusculus
Pine_2011,Pine,2011,PL 26,Pacifastacus leniusculus,Crayfish,62.7,NA,1.33,C1,-25.10019884744725,594.9953451173736,10.531025854088611,182.57542673206194,Pacifastacus leniusculus
Pine_2011,Pine,2011,PL 23,Pacifastacus leniusculus,Crayfish,47.9,NA,0.89,C2,-25.274463016344175,399.0395021104428,9.40999289396557,124.9301914807122,Pacifastacus leniusculus
Pine_2011,Pine,2011,PL 20,Procambarus clarkii,Crayfish,61.9,NA,1.19,A11,-23.651968097439877,532.3419004834547,8.256097491326969,166.70584318094578,Procambarus clarkii
Pine_2011,Pine,2011,PL 21,Procambarus clarkii,Crayfish,58.4,NA,1.1,A12,-24.95427903461024,489.5731433451417,7.863282712996401,150.80213193548144,Procambarus clarkii
Pine_2011,Pine,2011,PL 19,Procambarus clarkii,Crayfish,63.5,NA,1.24,B1,-23.756169005501167,543.5408974014634,8.317630053317481,175.1738680768377,Procambarus clarkii
Pine_2011,Pine,2011,PL 4,Procambarus clarkii,Crayfish,56.8,NA,0.96,B2,-22.751324765702172,435.7339071570164,7.080567049426904,142.30619816954479,Procambarus clarkii
Pine_2011,Pine,2011,PL 3,Procambarus clarkii,Crayfish,55.7,NA,1.22,B3,-24.694776541265092,553.4269524636867,8.532827174618818,174.46857010552603,Procambarus clarkii
Pine_2011,Pine,2011,PL 1,Procambarus clarkii,Crayfish,42.4,NA,1.23,B4,-24.477731734165936,558.0419165506041,7.085946958367727,178.34687471521167,Procambarus clarkii
Pine_2011,Pine,2011,PL 6,Procambarus clarkii,Crayfish,54.5,NA,1.21,B5,-27.763127112426467,554.7454180648484,8.712229157904092,169.17668653993334,Procambarus clarkii
Pine_2011,Pine,2011,PL 5,Procambarus clarkii,Crayfish,58.2,NA,1.1,B6,-24.10685041666179,503.38191145793274,8.195913600489718,157.52119497517327,Procambarus clarkii
Pine_2011,Pine,2011,PL 7,Procambarus clarkii,Crayfish,56.6,NA,0.97,B7,-21.303785024443126,444.26082350333644,7.747325927023273,136.9913100099841,Procambarus clarkii
Pine_2011,Pine,2011,PL 2,Procambarus clarkii,Crayfish,54.5,NA,1.13,B8,-19.186774309976006,504.6974718366128,7.285595766955052,167.41188269228272,Procambarus clarkii
Pine_2011,Pine,2011,PL 58,Ameiurus nebulosus,Fish,23.5,NA,0.81,E1,-21.136242036226413,382.02318883708745,10.296098860867023,117.8263151567653,Ameiurus nebulosus
Pine_2011,Pine,2011,PL 29,Lepomis gibbosus,Fish,8.5,NA,0.88,C3,-25.463308257836843,408.2074840601811,11.007339754252463,124.22010720560061,Lepomis gibbosus
Pine_2011,Pine,2011,PL 28,Lepomis gibbosus,Fish,8.1,NA,1.12,C4,-25.533504430604427,530.3661803088625,10.740858897986122,160.3484540060818,Lepomis gibbosus
Pine_2011,Pine,2011,PL 30,Lepomis gibbosus,Fish,9.3,NA,1.12,C5,-25.309805123371856,528.3906321540223,10.518490649829268,161.7616790451586,Lepomis gibbosus
Pine_2011,Pine,2011,PL 47,Lepomis gibbosus,Fish,8.7,NA,1.29,C6,-22.09175343624141,614.1554992031344,9.743416290640683,187.50567013919152,Lepomis gibbosus
Pine_2011,Pine,2011,PL 31,Lepomis gibbosus,Fish,9,NA,0.99,C7,-22.355250350596855,470.51774928846856,10.19422643296102,143.01456342005218,Lepomis gibbosus
Pine_2011,Pine,2011,PL 44,Lepomis gibbosus,Fish,9.6,NA,0.88,C8,-23.746386522455754,417.37921221785615,10.107744974834622,127.0600398296695,Lepomis gibbosus
Pine_2011,Pine,2011,PL 46,Lepomis gibbosus,Fish,8.3,NA,0.88,C9,-23.85881875446598,418.0344790074836,10.517310501307408,127.0600398296695,Lepomis gibbosus
Pine_2011,Pine,2011,PL 48,Lepomis gibbosus,Fish,9,NA,1.17,C10,-24.210942864974843,556.7232598163844,10.249480616211706,169.88249010671683,Lepomis gibbosus
Pine_2011,Pine,2011,PL 43,Lepomis gibbosus,Fish,8,NA,0.78,C11,-23.160371846376485,389.22082145116315,10.561318823995512,117.47094438215281,Lepomis gibbosus
Pine_2011,Pine,2011,PL 45,Lepomis gibbosus,Fish,8.5,NA,1.04,C12,-23.841859116876357,495.490154703539,10.409333264600225,150.44832850683161,Lepomis gibbosus
Pine_2011,Pine,2011,PL 59,Micropterus salmoides,Fish,20,NA,0.98,D11,-25.639994854322254,463.29404612528214,13.565142431700894,143.72286125782998,Micropterus salmoides
Pine_2011,Pine,2011,PL 56,Micropterus salmoides,Fish,5.5,NA,0.78,E2,-21.208685777442398,359.7905824361536,10.297276167388512,108.93698983673498,Micropterus salmoides
Pine_2011,Pine,2011,PL 57,Micropterus salmoides,Fish,6.9,NA,0.89,E3,-27.872482825641164,418.0344790074836,10.946937600505699,126.70510723779928,Micropterus salmoides
Pine_2011,Pine,2011,PL 60,Oncorhynchus mykiss,Fish,17,NA,1.07,D12,-26.840434699591594,485.62932920497127,11.074698533782227,153.2782840469232,Oncorhynchus mykiss
Pine_2011,Pine,2011,PL 54,Perca flavescens,Fish,6.9,NA,1.08,D1,-28.697558313134653,506.0131086685162,12.212334409185626,155.75361035242764,Perca flavescens
Pine_2011,Pine,2011,PL 52,Perca flavescens,Fish,6.3,NA,0.95,D2,-18.75395294586032,272.38309657902414,10.03208861499658,83.27688160212732,Perca flavescens
Pine_2011,Pine,2011,PL 53,Perca flavescens,Fish,7.2,NA,1.04,D3,-28.244951194353078,498.1204344754441,11.479009269738787,150.44832850683161,Perca flavescens
Pine_2011,Pine,2011,PL 51,Perca flavescens,Fish,7.1,NA,0.79,D4,-29.99326434003707,380.0605995035795,11.158511515023841,114.62737147068677,Perca flavescens
Pine_2011,Pine,2011,PL 55,Perca flavescens,Fish,7.3,NA,1.18,D5,-21.34975132524177,567.2746543803913,10.989839150562778,173.057771924714,Perca flavescens
Pine_2011,Pine,2011,PL 50,Perca flavescens,Fish,6.4,NA,0.96,D6,-19.826469911442118,461.9808940231327,10.405998234394733,140.53499011258438,Perca flavescens
Pine_2011,Pine,2011,PL 62,Perca flavescens,Fish,22.6,NA,1.12,D7,-27.587972675741657,531.0247345870874,11.528449287633451,163.52783114740072,Perca flavescens
Pine_2011,Pine,2011,PL 64,Perca flavescens,Fish,23.2,NA,0.95,D8,-27.66654982824573,449.5097621572205,10.922644755833685,136.9913100099841,Perca flavescens
Pine_2011,Pine,2011,PL 61,Perca flavescens,Fish,23.4,NA,1.02,D9,-26.641408496090474,473.1451238378921,11.759253123681088,145.84735029478597,Perca flavescens
Pine_2011,Pine,2011,PL 63,Perca flavescens,Fish,21.3,NA,1.2,D10,-25.64880556148485,406.24260112997723,11.260242476418513,125.2852083384944,Perca flavescens
Pine_2011,Pine,2011,PL13,Bellayma chinesis,Gastropod,34.6,NA,1.22,A1,-21.980306593946466,436.38970911920626,6.57106873990965,100.03713127770833,Bellayma chinesis
Pine_2011,Pine,2011,PL 11,Bellayma chinesis,Gastropod,44.9,NA,0.88,A2,-22.43645199651063,334.9685222845027,6.985188085690455,79.70606787587244,Bellayma chinesis
Pine_2011,Pine,2011,PL 9,Bellayma chinesis,Gastropod,46.3,NA,1.1,A3,-21.793406680655437,378.0981821898237,6.798915900821638,85.41856088512533,Bellayma chinesis
Pine_2011,Pine,2011,PL 14,Bellayma chinesis,Gastropod,37.1,NA,0.8,A4,-21.413096232533285,299.74254583639424,6.417346512067854,77.92002901840522,Bellayma chinesis
Pine_2011,Pine,2011,PL 15,Bellayma chinesis,Gastropod,31.6,NA,0.82,A5,-23.025573925253468,325.17793818474837,6.067037166618641,79.34889381074377,Bellayma chinesis
Pine_2011,Pine,2011,PL 8,Bellayma chinesis,Gastropod,43.3,NA,1.1,A6,-20.914203376509036,354.56259196542595,6.651127061488091,91.12673947968533,Bellayma chinesis
Pine_2011,Pine,2011,PL 10,Bellayma chinesis,Gastropod,44,NA,1.26,A7,-22.202889479032034,477.0867590612015,6.853443677617545,121.73428136746462,Bellayma chinesis
Pine_2011,Pine,2011,PL 16,Bellayma chinesis,Gastropod,42.1,NA,0.81,A8,-22.86340919432474,301.6980823600622,6.990658171876938,71.1292388344439,Bellayma chinesis
Pine_2011,Pine,2011,PL 17,Bellayma chinesis,Gastropod,40.6,NA,1.27,A9,-21.988949534912525,453.44726890647706,7.064160984190819,101.81794564863335,Bellayma chinesis
Pine_2011,Pine,2011,PL 12,Bellayma chinesis,Gastropod,49,NA,0.92,A10,-21.13835239117547,338.8859600626697,6.780612933469528,78.27727049626344,Bellayma chinesis
Pine_2012,Pine,2012,P140,Chara,Algae,NA,NA,NA,NA,-20.478653480820274,920.8491392427294,4.117123301620076,58.9687433248761,Chara
Pine_2012,Pine,2012,P141,Chara,Algae,NA,NA,NA,NA,-21.697007789336464,908.6242573144012,4.715373449741361,62.05419789409286,Chara
Pine_2012,Pine,2012,P142,Periphyton,Algae,NA,NA,NA,NA,-13.138307545607066,NA,4.186777652232642,NA,Periphyton
Pine_2012,Pine,2012,P144,Periphyton,Algae,NA,NA,NA,NA,-28.217371947430664,NA,3.6363890698659,NA,Periphyton
Pine_2012,Pine,2012,P143,Periphyton,Algae,NA,NA,NA,NA,-13.953575801242495,NA,4.08580441217241,NA,Periphyton
Pine_2012,Pine,2012,P112,Chironomidae,Aquatic invertebrate,NA,NA,NA,NA,-20.955319436305384,556.4202422565207,4.448604138397856,114.14330329088412,Chironomidae
Pine_2012,Pine,2012,P101,Gammaridae,Aquatic invertebrate,NA,NA,NA,NA,-29.311223834426492,475.4259764214261,5.680126301279924,92.24649194402876,Gammaridae
Pine_2012,Pine,2012,P103,Gammaridae,Aquatic invertebrate,NA,NA,NA,NA,-28.828893258447565,386.0925375912127,6.471351564354537,65.93102229494569,Gammaridae
Pine_2012,Pine,2012,P115,Gammaridae,Aquatic invertebrate,NA,NA,NA,NA,-20.316642560715287,433.18200610206395,6.329498945559369,85.49009286469486,Gammaridae
Pine_2012,Pine,2012,P116,Gammaridae,Aquatic invertebrate,NA,NA,NA,NA,-21.84310919669339,392.38036103359656,7.133538143611888,74.06848139445081,Gammaridae
Pine_2012,Pine,2012,P113,Isopoda,Aquatic invertebrate,NA,NA,NA,NA,-19.34391998045451,473.86369183835063,4.910449933571584,97.3079487246578,Isopoda
Pine_2012,Pine,2012,P114,Isopoda,Aquatic invertebrate,NA,NA,NA,NA,-21.15236385979524,368.78638311740144,4.693825751217532,64.7432383793081,Isopoda
Pine_2012,Pine,2012,P102,Isopoda,Aquatic invertebrate,NA,NA,NA,NA,-31.085141057902103,368.78638311740144,4.8541896856399065,66.6944536926798,Isopoda
Pine_2012,Pine,2012,P104,Isopoda,Aquatic invertebrate,NA,NA,NA,NA,-30.796965971700338,323.05814308997975,4.4814446665032515,60.244157982010776,Isopoda
Pine_2012,Pine,2012,P34,Odonata_damsel,Aquatic invertebrate,NA,NA,NA,NA,-21.574587215634473,418.191579509358,8.349078435673652,100.53944341119917,Odonata_damsel
Pine_2012,Pine,2012,P35,Odonata_damsel,Aquatic invertebrate,NA,NA,NA,NA,-23.11523937338338,382.622862628755,7.759159771309738,85.7635851158028,Odonata_damsel
Pine_2012,Pine,2012,P36,Odonata_dragon,Aquatic invertebrate,NA,NA,NA,NA,-28.77515683317474,407.9619830770806,7.510089189041066,95.43809835667285,Odonata_dragon
Pine_2012,Pine,2012,P37,Odonata_dragon,Aquatic invertebrate,NA,NA,NA,NA,-22.104226494289552,529.6562095079101,7.563885992988447,115.75850719465276,Odonata_dragon
Pine_2012,Pine,2012,P38,Odonata_dragon,Aquatic invertebrate,NA,NA,NA,NA,-24.121533389952702,470.82786895630517,6.709117854644879,106.19099495097757,Odonata_dragon
Pine_2012,Pine,2012,P105,Trichoptera,Aquatic invertebrate,NA,NA,NA,NA,-27.37959037553769,525.3253870334042,7.72126478258148,122.54011439945661,Trichoptera
Pine_2012,Pine,2012,P136A,Nymphaea,Aquatic plant,NA,NA,NA,NA,-27.595649188055535,1259.4363900754634,3.102191253484165,68.97478823919528,Nymphaea
Pine_2012,Pine,2012,P136B,Nymphaea,Aquatic plant,NA,NA,NA,NA,-27.67600456135751,1228.038677039167,3.329857690266268,66.97377235966684,Nymphaea
Pine_2012,Pine,2012,P133,Potamogeton,Aquatic plant,NA,NA,NA,NA,-13.133037518402201,1255.947933060285,6.323357948976335,92.22951260578496,Potamogeton
Pine_2012,Pine,2012,P134,Potamogeton,Aquatic plant,NA,NA,NA,NA,-16.044211917890134,1290.8305033374475,7.452184244131096,93.89601673969818,Potamogeton
Pine_2012,Pine,2012,P139,Potamogeton,Aquatic plant,NA,NA,NA,NA,-31.347188634099826,1334.427466575719,7.122332548776192,120.55096411369291,Potamogeton
Pine_2012,Pine,2012,P31,Pacifastacus leniusculus,Crayfish,43,NA,NA,NA,-25.41102121390147,418.191579509358,8.24385873482321,130.29343840812996,Pacifastacus leniusculus
Pine_2012,Pine,2012,P32,Pacifastacus leniusculus,Crayfish,43,NA,NA,NA,-25.16131220875248,528.055352669163,9.299783838949013,160.6509561238855,Pacifastacus leniusculus
Pine_2012,Pine,2012,P33,Pacifastacus leniusculus,Crayfish,21,NA,NA,NA,-24.424082005136544,369.12468679623476,8.672726675655795,108.44672009642902,Pacifastacus leniusculus
Pine_2012,Pine,2012,P39,Pacifastacus leniusculus,Crayfish,49,NA,NA,NA,-24.44748869240467,456.34724920144566,9.915343967562833,136.9620050823636,Pacifastacus leniusculus
Pine_2012,Pine,2012,P40,Pacifastacus leniusculus,Crayfish,49,NA,NA,NA,-24.8306374166105,376.14546465296996,8.885372707768946,111.26244266805237,Pacifastacus leniusculus
Pine_2012,Pine,2012,P56,Procambarus clarkii,Crayfish,29,NA,NA,NA,-21.29867561870304,419.2679143273939,7.140049545731405,128.62236287938057,Procambarus clarkii
Pine_2012,Pine,2012,P59,Procambarus clarkii,Crayfish,37,NA,NA,NA,-24.77124400590761,492.7861039212278,7.7836160258653075,151.32419612389873,Procambarus clarkii
Pine_2012,Pine,2012,P60,Procambarus clarkii,Crayfish,53,NA,NA,NA,-24.41023723907202,499.2058659016346,7.785169881620851,151.87422777092013,Procambarus clarkii
Pine_2012,Pine,2012,P63,Procambarus clarkii,Crayfish,32,NA,NA,NA,-23.884972630666528,501.87982604715603,6.730080649253759,154.0726059766985,Procambarus clarkii
Pine_2012,Pine,2012,P61,Procambarus clarkii,Crayfish,31,NA,NA,NA,-24.512709515247284,469.75578379691467,6.615154574851409,145.26230868343671,Procambarus clarkii
Pine_2012,Pine,2012,P65,Procambarus clarkii,Crayfish,55,NA,NA,NA,-24.946320789962353,412.2701554549879,9.403307348229577,122.48162339686806,Procambarus clarkii
Pine_2012,Pine,2012,P18,Lepomis gibbosus,Fish,8.6,NA,25,NA,-21.678878735318445,400.4192728353712,11.359907625730402,122.48162339686806,Lepomis gibbosus
Pine_2012,Pine,2012,P19,Lepomis gibbosus,Fish,10.4,NA,24.8,NA,-24.571699658446068,448.2954883525308,11.487024553024797,138.07098512617256,Lepomis gibbosus
Pine_2012,Pine,2012,P17,Lepomis gibbosus,Fish,9.3,NA,33.6,NA,-22.523094174755876,510.9671515514775,10.71703010839154,155.17074605020343,Lepomis gibbosus
Pine_2012,Pine,2012,P20,Lepomis gibbosus,Fish,10,NA,22.7,NA,-20.52599429377918,507.76059060709076,11.33159338685808,153.52327368259998,Lepomis gibbosus
Pine_2012,Pine,2012,P16,Lepomis gibbosus,Fish,10.6,NA,50.9,NA,-21.968702348477404,392.3329835099625,11.873203898983792,121.36285241213929,Lepomis gibbosus
Pine_2012,Pine,2012,P10,Micropterus salmoides,Fish,2.3,NA,0.28000000000000003,NA,-24.65132876255113,493.8562855876833,10.0303673961386,131.96294039280295,Micropterus salmoides
Pine_2012,Pine,2012,P7,Micropterus salmoides,Fish,2.1,NA,0.26,NA,-23.6725469517342,467.07518355975975,9.821881931559043,116.31972848843961,Micropterus salmoides
Pine_2012,Pine,2012,P9,Micropterus salmoides,Fish,1.9,NA,0.16,NA,-26.30276531240834,499.7407021980165,10.596705881608148,131.406614569476,Micropterus salmoides
Pine_2012,Pine,2012,P8,Micropterus salmoides,Fish,2,NA,0.21,NA,-25.73286994934223,462.78507223109546,10.160527330533705,113.51187363719825,Micropterus salmoides
Pine_2012,Pine,2012,P6,Micropterus salmoides,Fish,2.3,NA,0.31,NA,-24.5725334131138,351.28591280499717,9.630992725438785,93.16628809399603,Micropterus salmoides
